node,adj nodes
1086155455,"[419075750, 1086155152, 419079397, 1086155219]"
419075750,"[419080142, 1086155455, 419076814, 419080269]"
419080241,"[419076415, 419079397, 419080269]"
419079041,[1086155455]
419075753,[419075706]
419050335,"[419050343, 419048665]"
419050343,"[419050333, 419050335]"
419049253,"[419049259, 419048793, 419049253]"
419049134,[419049253]
419049408,"[419049384, 419051201]"
419049384,"[419051279, 1617051184, 419049408]"
419047400,"[1626804131, 419049613, 1617601059]"
419050433,"[419048585, 419050452, 419050312]"
419050312,"[419050433, 419047677, 419050208, 419050274, 419048647]"
419050274,"[419048604, 419050289, 419050312]"
419050289,"[419050232, 1621235182, 419047946, 419050274]"
1621235182,"[419048545, 419050289, 419050352, 419048730]"
419050352,"[1621235182, 1621238115, 419050010, 1617475989]"
1617045320,"[419048684, 1617045325, 419048580]"
419048585,"[419048580, 1204412561, 1204412661]"
419075573,"[419079416, 419076655, 610912292]"
419076655,"[419076415, 419080241, 419075573]"
419048604,"[419048545, 419050274, 419048598]"
419048730,"[419048545, 419048772, 419050264, 419048744]"
1628013292,"[419048744, 419048810, 1253884020]"
1617045324,"[419049270, 1617045325, 419048810, 419049031]"
1617045325,"[419048914, 1617045324, 1617045320]"
419048709,"[419050269, 1626657198, 1204412561]"
419050269,"[419048283, 1900723740, 419050264, 419048709, 1204412623]"
419050264,"[847640396, 419051324, 419050269, 419050117]"
419049929,[419049820]
419050159,"[1626804126, 419049792, 419050198]"
419050198,"[419050412, 419049857, 419050159]"
419049857,"[419049613, 419049873, 419050198]"
419049873,"[419049857, 419049848, 419050452, 1626804132]"
419049848,"[419047143, 419049812, 419049873, 419050208]"
419049812,"[1626610488, 419050232, 419049848]"
419049820,[419049929]
419048038,"[419048283, 419048177, 419048075, 419047677]"
1626604858,"[1626604874, 1626604867, 419047946]"
1626615516,"[419047848, 419048157, 1626615513, 1626615518]"
1626615513,"[1626615516, 1626615513, 419047677]"
419047677,"[419047143, 419047776, 1626615513, 419047701]"
419093782,"[419092850, 419093846, 419093886]"
419078201,"[419090290, 419088153, 419078837]"
419090016,[419078201]
1325246106,[419078811]
419078501,[419078747]
419078548,"[419078597, 419078821, 419078503]"
419078597,"[419078548, 419078831]"
419078747,[419078501]
419079616,"[419079729, 419079648, 419079778, 419078597]"
419079729,"[419079616, 419079460, 419079374, 419079727]"
419078831,"[419078597, 419078823, 419078821, 419079217]"
419078329,[419079616]
419079374,"[419079729, 419079305, 419079466, 419079591]"
419079727,"[419079729, 419079778, 419079554]"
419079015,"[419079214, 419079096, 419079554]"
419079778,"[419079616, 419079628, 419079727]"
419080206,"[419079990, 419080216, 1682971809]"
419075929,[419079282]
419051767,"[1628062117, 419050512, 1615629662, 1617051192, 419051305]"
1628062117,"[419051767, 419050494, 1628051152]"
1628051152,"[1628062117, 1615629662, 419051555, 1628051147]"
1615694392,"[1615694693, 419051555, 1615694402, 419051407]"
1628034067,"[419051407, 1628034081, 1628034056]"
1628034081,"[1621916161, 1628034069, 1628034067]"
1621916161,"[1628034081, 419051305, 419049350, 419049394]"
419049350,"[1621916161, 419051312, 419049102, 1617051192]"
1617051192,"[419051294, 419049350, 1617051184]"
1620834683,[419051201]
419049112,"[419051279, 419049102, 1617051184, 1628034056]"
1617051184,"[419049384, 419049112, 419048927, 1617051192]"
419080139,[419079778]
419079651,"[419079628, 419080265]"
419049102,"[419049350, 419049394, 419049112]"
419049394,"[419049102, 419049381, 1621916161, 1621915902]"
419049381,"[1628024030, 1628034056, 419049394]"
1628034056,"[419049381, 1615694567, 1628034067]"
419080265,"[419079651, 1682971809, 610912292]"
419079760,[419080265]
419089309,[419090967]
419090967,[419089309]
419089652,"[419091851, 419089931, 419093978]"
419048840,"[1621901236, 419048840, 1640509522]"
419049198,[419048840]
419048686,"[419050446, 1621219613, 419048613]"
419048613,"[419048686, 419050439, 419048634]"
419050439,"[419050305, 419050453, 419048613, 419048997]"
419048634,"[419048565, 419048997, 419048613]"
419048997,"[1621219613, 419048984, 419048634, 419048730]"
419076248,"[1682971797, 419077119, 419076163]"
419076163,"[1682971819, 419076248, 419076507]"
419076507,"[419076552, 419076775, 1323498134, 1682971851, 419076163]"
1682971851,"[1682971797, 419076507, 419076180]"
419076180,"[1682971833, 1682971851, 1682971813]"
1682971813,"[1682971833, 419076248, 419076506, 419076180]"
419076506,"[419076775, 419077084, 419076806, 1682971813]"
419076806,"[419077150, 419076513, 4585517110, 419076921, 419076506]"
419076921,"[419077119, 1767323351, 419076806]"
419077119,"[419077446, 419076864, 419076921]"
419048565,"[419050339, 419048634]"
419077150,"[419077165, 419077255, 419077471, 4585517110]"
419049259,"[419049253, 419049259]"
419049184,[419049259]
1620834672,[419050110]
419048793,"[419049253, 419048738, 419048904]"
419048904,"[419048793, 419048984, 419048665, 419048927]"
419048665,"[419050305, 419050110, 419050339, 419050335, 419050333, 419048904]"
419050110,"[419050305, 419050412, 419048665]"
419048927,"[1617051184, 419048928, 419048904]"
419077867,"[1000230188, 419077255, 419077871, 1086155219]"
419077871,"[419074934, 419076814, 419077867, 1325589915]"
1325589915,"[419078033, 419077871, 1325589869]"
419077817,"[419077608, 419077446, 419078033]"
419077255,"[419077608, 419077150, 419077471]"
419048875,"[419048812, 419048875, 419048754]"
419049233,[419048875]
419076185,[419077817]
419076473,"[419075813, 419076864, 419076282]"
419076864,"[1767323351, 419077119, 419076473]"
419077446,"[419077817, 4585517110, 419077119, 1325589869]"
419048821,"[419048812, 419048821, 419048928]"
419049223,[419048821]
419076282,"[419075813, 1767323351, 419076473]"
419075813,"[419076513, 419076282, 610912292]"
419075789,[419076921]
1767323351,"[419076864, 419076921, 419076282, 419076513]"
419048812,"[419048470, 419048875, 419048821, 419050376]"
419048470,"[419048812, 419048678, 419048572]"
419048678,"[419050333, 419050376, 419048470, 419048572]"
419050376,"[419050412, 419048678, 419050452]"
419050305,"[419050439, 419049093, 419050110, 419050433, 419050339]"
419050412,"[419050110, 419050198, 419048928, 419050376, 419050333]"
419050452,"[419049873, 419050433, 419050376]"
419050333,"[419050343, 419048678, 419048928, 419050412, 419048647]"
419048928,"[419048821, 419048927, 419050333]"
419076775,"[419076913, 4585517110, 419076507, 419076506]"
419076913,"[419077084, 419076775, 419076602]"
419048764,"[419048772, 1628024030, 419049381, 419048754]"
419048754,"[419048598, 419048875, 419048995, 419048764]"
419048995,"[419048995, 419048754, 419048598]"
419048598,"[419048604, 419048545, 419048995]"
419075914,"[4174275743, 419076303, 419076598, 419075684]"
419075684,"[419075716, 419075561, 1118240348, 419075914]"
1118240348,"[1118240150, 419075684]"
1341991861,"[419079207, 419079215, 419078811, 419078792]"
419076303,"[419076735, 419076188, 419075914]"
419075603,[419076864]
419076513,"[419075813, 1767323351, 419076806]"
419076188,"[4174274999, 419076724, 419076303, 419075684]"
610912292,"[419075573, 419075813, 419080175, 419080265]"
419093886,"[419093041, 419093879, 419093782]"
419050446,"[419048686, 419049259, 419050453, 419049093]"
1621219613,"[419048686, 419048997, 1621901228]"
419048738,"[1621901236, 419048793, 419048984]"
1640493606,[419050446]
419093846,"[419093676, 419093782, 419093646]"
419048984,"[419048997, 419048738, 419048904]"
419048772,"[419048764, 1628013321, 419048730]"
1204488021,"[419045772, 419047018, 1626585919, 419045460]"
419047018,"[1204488021, 419045772, 419045460]"
419045460,"[419045772, 419047018]"
419092054,"[419091659, 419092114]"
419045772,"[1204488021, 419048268, 419045460]"
1626585919,"[1204488021, 1626585910, 1626585895, 1626585908]"
1626585910,"[419046667, 1626585917, 1626585907, 1626585919]"
1626585885,"[419046419, 419046459, 1626585904, 1626585912]"
419078823,"[419080216, 419078831, 419079198, 419078910]"
419080216,"[419080146, 419080206, 1767323352]"
419049978,"[419049527, 419049515, 419049792]"
419049527,"[419049613, 419049515, 419049978]"
419049515,"[419049601, 1626804126, 419049527, 419049978]"
1626804126,"[1626802472, 1626804125, 419049515]"
419047281,[419050159]
1229784522,[419049792]
419049792,"[419049978, 419050159]"
419043821,"[419043823, 1211844595, 419043922]"
419043922,"[419043821, 419043824]"
419049245,[419048984]
419043824,"[419043823, 419043825, 419043922]"
419046385,"[419046467, 419048273, 419046358, 419048388]"
419046467,"[1626592591, 1626592596, 419046385, 1626585907]"
1626585907,"[419046467, 1626594235, 1626585913]"
1626594235,"[1626585907, 1626594192, 1626592546]"
1626592546,"[419046734, 1626585895, 1626594235, 1626592598]"
1626592598,"[419046734, 1626592546, 1626592598]"
419046734,"[1626592563, 1626592598]"
1200945038,"[419043123, 419043099, 419043539]"
1628013321,"[419048772, 1628013292, 1253884020]"
1253884020,"[1628013292, 1628013321, 419049161]"
419050209,"[419050209, 1242148432]"
419050436,[419050209]
419047776,"[419047848, 1626610477, 419047701, 419047677]"
1626804132,"[419047143, 419049873, 419049687, 419050452]"
419076602,"[419076552, 419076913, 419076824, 1682971789]"
419076894,"[419077142, 1086155219]"
419077142,"[419079126, 419092699, 419076894]"
419076814,"[419076894, 419075750, 419077871, 1086155219]"
1086155219,"[419076894, 1086155455, 419076814, 419077867]"
419048647,"[419050312, 419048572]"
419043505,[419043452]
419050453,"[1204412651, 419050439, 1242148432, 419050446]"
419049093,"[1204468160, 419050446]"
419047749,"[1626802472, 419049857, 419047815]"
1626802472,"[1626804131, 1626804125, 419047749]"
1626804131,"[1626802472, 1626804125, 419047400]"
419049613,"[419049527, 419049857, 419047400, 419049687]"
419050208,"[419050312, 419049848, 419050208]"
419047143,"[419047677, 419047310, 419049848, 1626804132]"
4585517110,"[1325589915, 419077150, 419076507, 419077446, 419076775, 419076806]"
1325589869,"[2688488572, 419077446, 1325589915]"
419047310,"[419047143, 1626608134, 1626610488]"
419047815,"[419048034, 419047637, 419047749]"
1626802476,[419048323]
1626615511,"[1626615518, 419048273, 419048323, 419048034]"
419085108,"[419087200, 419085034, 419084788]"
419085962,[419085108]
419086373,[419098636]
419085877,[419085706]
419098636,[419086373]
1289791826,[419098573]
419086571,"[419086838, 419085706]"
419098573,[1289791826]
1288896577,[419085572]
419100136,"[419099866, 419099393]"
419099866,"[419100257, 419100136, 419099144, 419099393]"
419099144,"[419099120, 419098561, 419099866, 419085877]"
419085572,"[419099120, 419098561]"
419100028,[419099393]
419099393,"[419085572, 419098561, 419099866, 419099227, 419100136]"
419099247,"[419100257, 419085706, 419099227]"
419099227,"[419085544, 419099393, 419099247]"
419100257,"[1288885620, 419099866]"
2141166547,[419098409]
2141223200,"[1307629693, 2141223211]"
1307629693,"[1307629780, 2141223200, 2115648179, 2113341875]"
2113341875,"[2141227377, 1307629693, 419098409]"
419085544,"[419099227, 419085706, 419098561]"
419085804,[419099227]
419099005,[419099120]
419099120,"[419085572, 419099144]"
419086838,"[2448499693, 419099247, 419086571, 419084265]"
419085706,"[419085544, 419086571, 419099247, 419085877]"
419084265,"[2448499693, 419086838, 419086315, 419084739]"
419086285,[419084265]
1292808101,[419083510]
419083510,"[419083331, 419082944, 419081342]"
419057436,"[1271458149, 1271458006, 5143890422, 419058195]"
1271458149,"[419059676, 1271458181, 419057436]"
419059676,"[1271458149, 419059675, 1271458077]"
1271395658,"[419057479, 2990895597, 1271395669, 1272068479]"
1271395669,"[1271395658, 419060018, 1272068476]"
1272068476,"[1271395669, 1272068465]"
1272068465,"[1272068476, 419059715]"
419059715,"[1272068479, 1272068465, 419059750, 1271395728]"
1272068479,"[419057479, 2990895597, 419059715]"
419057479,"[1272068479, 419057478, 419060018]"
419057478,"[419057479, 419057674, 1271395662]"
419059750,"[419059750, 1271458208, 1271458077, 419059715]"
1271458077,"[419059676, 1271458124, 419059750]"
419059675,"[1707677144, 854652790, 419059676, 1271458117]"
1271458117,"[1271458181, 419059675, 1272005933]"
1272005933,"[1271395728, 1271458212, 1271458117]"
1271395728,"[1272005933, 419057417, 1271458214]"
1158997652,[419088888]
419088045,"[1158997636, 419088229, 419078254]"
419088229,"[419078355, 419088888, 1158997597, 419088045]"
419088888,"[419088229, 419088130, 1158997587]"
419060018,"[419057479, 419058346, 1271395669]"
1086155420,"[419082420, 1657603988, 1086155163, 1086155518, 419082261]"
419082261,"[419093005, 419080999, 1086155420, 419082420]"
419082420,"[419082261, 419084739, 4683314415, 419082837]"
419079506,"[1158997636, 419079450, 419078829]"
419078829,"[419078254, 419078631, 419079506, 419078983]"
419078254,"[419078355, 419078829, 419088045]"
1158997636,"[1158997597, 419088045]"
419052681,"[564288430, 419052635, 564288603, 564288562]"
564288562,"[419052681, 2029906444, 1682771775]"
2029906444,"[564288562, 2029906444, 564288483]"
564288483,"[2029906444, 564288486, 564288483]"
564288486,"[2031374734, 564288483, 564288456]"
2066434815,"[2066434815, 564288471, 564288456]"
564288471,"[2066434815, 564288471, 564288476]"
564288476,"[564288478, 564288471, 2066446255]"
564288478,"[1306645448, 564288480, 564288476]"
564288480,"[564288478, 1306645445, 564288500]"
564288500,"[564288514, 1682681885, 564288480]"
564288420,"[564288430, 1809867848, 564288514]"
564288430,"[564288420, 564288437, 1809852913]"
419079126,"[419079450, 419078631, 419077142, 419079506]"
419079450,"[419079126, 419079506, 419078983]"
419078555,[419088130]
419078355,"[419088229, 419088130, 419078254, 419078983]"
419088130,"[419078355, 419088888, 419078631]"
419042699,"[419042736, 419043325, 419043307, 419042692]"
419042692,"[419042554, 419042699, 419043307]"
419043307,"[419042692, 419043325, 1271220325]"
419042561,"[419042554, 1271220325, 419043021]"
419043021,"[419042477, 419042561]"
419042554,"[419042692, 419042561, 419042530]"
419043504,"[419043445, 4311919858, 419043468, 419043529]"
419043468,"[4920808850, 419043504, 1201081866]"
1201081845,"[4920808850, 419043054, 419043529]"
4920808850,"[419043055, 419043468, 1201081845]"
419043906,"[419043875, 419043897, 419043946]"
419043946,"[419043272, 419043906, 419043886]"
419043272,"[419043278, 419043946, 419043897, 419043886]"
419043886,"[419043890, 419043875, 419043946, 419043293]"
419043897,"[419043278, 419043274, 419043272, 419043906]"
419043278,"[419043216, 419043272, 419043248]"
419043274,"[419043221, 419043248, 419043897]"
419043248,"[419043278, 419043274, 419043264]"
419043875,"[1201081675, 419043050, 419043906, 419043886]"
419043221,"[419043050, 419043274, 419043148]"
419043050,"[419043221, 419043042, 1201081866]"
419043525,"[419043221, 419043445, 4311919858, 419043545]"
4311919858,"[419043048, 419043504, 419043096, 419043525]"
419043096,"[4311919858, 419043102, 4309965390, 419043529]"
4309965390,"[419043148, 419043054, 419043096, 419043144]"
419043148,"[419043221, 419043264, 419043079, 4309965390]"
3071335520,"[419043216, 419043111, 419043054, 419043144]"
419043144,"[419043264, 419043102, 3071335520, 4309965390]"
419043054,"[1201081845, 419043079, 4309965390]"
419043264,"[419043148, 419043248, 419043144, 419043102]"
419043102,"[419043111, 419043096, 419043144]"
419043529,"[419043504, 1201081845, 419043096, 419043111]"
419043111,"[419043048, 3071335520, 419043102]"
419043048,"[419043504, 4311919858, 419043111, 419043545]"
419043079,"[419043445, 419043054, 419043148, 4920808823]"
419043445,"[419043504, 419043525, 419043545]"
